,X,Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Zipfvalue,cmu_sylls
18279,62120,starfish,38,19,23,16,0.745098039,1.591064607,0.226514068,1.301029996,Noun,37,1,Noun,37,2.882898749,2
18280,62122,stargazer,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
18281,62123,stargazers,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
18282,62128,starkers,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,2
18283,62132,starlet,30,26,26,23,0.588235294,1.491361694,0.309966619,1.431363764,Noun,30,1,Noun,30,2.783195836,2
18284,62133,starlets,9,9,7,7,0.176470588,1,0.107296137,1,Noun,9,1,Noun,9,2.291834142,2
18285,62136,starlings,4,3,4,3,0.078431373,0.698970004,0.035765379,0.602059991,Noun,4,1,Noun,4,1.990804146,NA
18286,62138,starquake,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18287,62146,starstruck,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,3,1,Noun,3,1.990804146,2
18288,62149,starter,139,114,132,109,2.725490196,2.146128036,1.359084406,2.06069784,Noun,139,1,Noun,139,3.437962178,2
18289,62150,starters,182,175,182,175,3.568627451,2.26245109,2.086313782,2.245512668,Noun,182,1,Noun,182,3.554285232,2
18290,62158,starvation,75,69,67,62,1.470588235,1.880813592,0.82260372,1.84509804,Noun,75,1,Noun,75,3.172647734,3
18291,62170,statecraft,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,2
18292,62172,statehood,16,5,16,5,0.31372549,1.230448921,0.059608965,0.77815125,Noun,16,1,Noun,16,2.522283064,2
18293,62173,statehouse,6,4,5,3,0.117647059,0.84509804,0.047687172,0.698970004,Noun,6,1,Noun,6,2.136932182,2
18294,62176,statement,1491,929,1483,925,29.23529412,3.173768823,11.07534573,2.968482949,Noun,1489,1,Noun,1489,4.465602965,2
18295,62177,statements,279,220,272,217,5.470588235,2.447158031,2.622794468,2.344392274,Noun,278,1,Noun,278,3.738992173,2
18296,62179,staterooms,4,4,3,3,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,NA
18297,62180,staters,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,2
18298,62183,statesman,31,27,30,26,0.607843137,1.505149978,0.321888412,1.447158031,Noun,31,1,Noun,31,2.79698412,2
18299,62186,statesmen,12,12,12,12,0.235294118,1.113943352,0.143061516,1.113943352,Noun,12,1,Noun,12,2.405777494,2
18300,62193,stationery,70,53,67,51,1.37254902,1.851258349,0.631855031,1.73239376,Noun,70,1,Noun,70,3.143092491,4
18301,62197,statism,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
18302,62198,statistic,31,28,30,27,0.607843137,1.505149978,0.333810205,1.462397998,Noun,31,1,Noun,31,2.79698412,3
18303,62202,statistics,167,137,148,122,3.274509804,2.225309282,1.633285646,2.139879086,Noun,168,1,Noun,168,3.517143424,3
18304,62203,stators,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18305,62205,statuary,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,4
18306,62207,statues,99,73,96,70,1.941176471,2,0.870290892,1.86923172,Noun,99,1,Noun,99,3.291834142,2
18307,62209,statuette,4,2,4,2,0.078431373,0.698970004,0.023843586,0.477121255,Noun,4,1,Noun,4,1.990804146,3
18308,62210,stature,85,70,84,69,1.666666667,1.934498451,0.834525513,1.851258349,Noun,85,1,Noun,85,3.226332593,2
18309,62211,statures,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18310,62212,status,750,525,687,496,14.70588235,2.875639937,6.258941345,2.720985744,Noun,750,1,Noun,750,4.167474079,2
18311,62213,statuses,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18312,62214,statute,97,74,87,67,1.901960784,1.991226076,0.882212685,1.875061263,Noun,97,1,Noun,97,3.283060218,2
18313,62215,statutes,34,29,28,24,0.666666667,1.544068044,0.345731998,1.477121255,Noun,34,1,Noun,34,2.835902186,2
18314,62227,stayer,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,2
18315,62231,std,36,21,0,0,0.705882353,1.568201724,0.250357654,1.342422681,Noun,36,1,Noun,36,2.860035866,NA
18316,62232,stead,54,44,44,40,1.058823529,1.740362689,0.524558894,1.653212514,Noun,55,1,Noun,55,3.032196832,1
18317,62240,steadiness,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
18318,62246,steaks,204,145,184,137,4,2.311753861,1.72865999,2.164352856,Noun,204,1,Noun,204,3.603588003,1
18319,62248,stealer,12,11,10,10,0.235294118,1.113943352,0.131139723,1.079181246,Noun,12,1,Noun,12,2.405777494,2
18320,62249,stealers,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,NA
18321,62252,stealth,142,78,80,53,2.784313725,2.155336037,0.929899857,1.897627091,Noun,142,1,Noun,142,3.44717018,1
18322,62260,steamboats,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,2
18323,62261,steamcar,3,1,3,1,0.058823529,0.602059991,0.011921793,0.301029996,Noun,3,1,Noun,3,1.893894133,NA
18324,62264,steamers,8,7,8,7,0.156862745,0.954242509,0.083452551,0.903089987,Noun,8,1,Noun,8,2.246076652,2
18325,62272,steamships,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
18326,62274,stean,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18327,62277,steatosis,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18328,62286,steelhead,6,4,5,3,0.117647059,0.84509804,0.047687172,0.698970004,Noun,6,1,Noun,6,2.136932182,2
18329,62299,steeple,21,16,21,16,0.411764706,1.342422681,0.190748689,1.230448921,Noun,21,1,Noun,21,2.634256823,2
18330,62303,steeples,5,5,4,4,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,2
18331,62308,steerers,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18332,62311,steersman,3,2,0,0,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,NA
18333,62314,steins,7,7,6,6,0.137254902,0.903089987,0.083452551,0.903089987,Noun,7,1,Noun,7,2.194924129,NA
18334,62315,stele,3,1,2,1,0.058823529,0.602059991,0.011921793,0.301029996,Noun,3,1,Noun,3,1.893894133,NA
18335,62328,stemware,6,4,5,3,0.117647059,0.84509804,0.047687172,0.698970004,Noun,6,1,Noun,6,2.136932182,NA
18336,62329,stench,113,91,101,90,2.215686275,2.056904851,1.084883166,1.963787827,Noun,113,1,Noun,113,3.348738993,1
18337,62334,stencils,12,3,7,3,0.235294118,1.113943352,0.035765379,0.602059991,Noun,12,1,Noun,12,2.405777494,NA
18338,62335,steno,13,13,13,13,0.254901961,1.146128036,0.154983309,1.146128036,Noun,13,1,Noun,13,2.437962178,2
18339,62340,stenos,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
18340,62341,stenosis,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Noun,6,1,Noun,6,2.136932182,NA
18341,62343,stenotype,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18342,62354,stepdown,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18343,62355,stepfather,151,89,139,86,2.960784314,2.181843588,1.06103958,1.954242509,Noun,151,1,Noun,151,3.47367773,3
18344,62361,stepmother,216,132,182,129,4.235294118,2.336459734,1.573676681,2.123851641,Noun,216,1,Noun,216,3.628293876,3
18345,62364,stepparent,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
18346,62367,stepper,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,2
18347,62369,steppes,3,1,3,1,0.058823529,0.602059991,0.011921793,0.301029996,Noun,3,1,Noun,3,1.893894133,1
18348,62375,stepson,27,20,27,20,0.529411765,1.447158031,0.238435861,1.322219295,Noun,27,1,Noun,27,2.738992173,2
18349,62376,stepstool,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
18350,62380,stereo,304,216,260,191,5.960784314,2.484299839,2.575107296,2.336459734,Noun,301,1,Noun,301,3.776133981,3
18351,62386,stereos,18,18,15,15,0.352941176,1.278753601,0.214592275,1.278753601,Noun,18,1,Noun,18,2.570587743,3
18352,62389,stereotype,36,32,36,32,0.705882353,1.568201724,0.381497377,1.51851394,Noun,36,1,Noun,36,2.860035866,4
18353,62397,steriliser,3,1,3,1,0.058823529,0.602059991,0.011921793,0.301029996,Noun,3,1,Noun,3,1.893894133,NA
18354,62399,sterility,9,8,8,7,0.176470588,1,0.095374344,0.954242509,Noun,9,1,Noun,9,2.291834142,4
18355,62403,sterilizer,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,4
18356,62413,sternness,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,2
18357,62416,sternum,41,35,39,34,0.803921569,1.62324929,0.417262756,1.556302501,Noun,41,1,Noun,41,2.915083433,NA
18358,62418,steroids,130,87,110,75,2.549019608,2.117271296,1.037195994,1.944482672,Noun,130,1,Noun,130,3.409105438,2
18359,62425,stevedore,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
18360,62431,stewards,16,15,15,14,0.31372549,1.230448921,0.178826896,1.204119983,Noun,15,1,Noun,15,2.522283064,2
18361,62434,stewbum,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18362,62437,stewpot,2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,Noun,2,1,Noun,2,1.768955397,NA
18363,62438,stews,7,7,7,7,0.137254902,0.903089987,0.083452551,0.903089987,Noun,7,1,Noun,7,2.194924129,1
18364,62441,stickball,13,8,10,8,0.254901961,1.146128036,0.095374344,0.954242509,Noun,13,1,Noun,13,2.437962178,2
18365,62444,stickers,93,55,84,55,1.823529412,1.973127854,0.655698617,1.748188027,Noun,93,1,Noun,93,3.264961996,2
18366,62447,stickiness,3,2,3,2,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,NA
18367,62451,sticklers,6,6,5,5,0.117647059,0.84509804,0.071530758,0.84509804,Noun,6,1,Noun,6,2.136932182,NA
18368,62453,stickman,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
18369,62454,stickmen,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18370,62455,stickpin,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Noun,6,1,Noun,6,2.136932182,NA
18371,62456,stickpins,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,NA
18372,62458,stickum,4,2,4,2,0.078431373,0.698970004,0.023843586,0.477121255,Noun,4,1,Noun,4,1.990804146,NA
18373,62466,stiffener,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,3,1,Noun,3,1.990804146,3
18374,62467,stiffeners,4,2,4,2,0.078431373,0.698970004,0.023843586,0.477121255,Noun,4,1,Noun,4,1.990804146,NA
18375,62474,stiffness,9,8,9,8,0.176470588,1,0.095374344,0.954242509,Noun,9,1,Noun,9,2.291834142,2
18376,62475,stiffs,48,46,46,45,0.941176471,1.69019608,0.54840248,1.672097858,Noun,48,1,Noun,48,2.982030222,1
18377,62479,stiflers,3,2,0,0,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,NA
18378,62484,stigmata,21,11,16,9,0.411764706,1.342422681,0.131139723,1.079181246,Noun,21,1,Noun,21,2.634256823,3
18379,62486,stigmatism,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,4
18380,62491,stiletto,17,15,14,14,0.333333333,1.255272505,0.178826896,1.204119983,Noun,17,1,Noun,17,2.547106647,3
18381,62492,stilettos,13,10,10,8,0.254901961,1.146128036,0.11921793,1.041392685,Noun,13,1,Noun,13,2.437962178,3
18382,62500,stillness,22,21,21,20,0.431372549,1.361727836,0.250357654,1.342422681,Noun,22,1,Noun,22,2.653561978,2
18383,62504,stilt,2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,1
18384,62507,stilts,20,16,17,16,0.392156863,1.322219295,0.190748689,1.230448921,Noun,20,1,Noun,20,2.614053437,1
18385,62510,stimulants,21,19,21,19,0.411764706,1.342422681,0.226514068,1.301029996,Noun,21,1,Noun,21,2.634256823,3
18386,62516,stimulator,5,4,5,4,0.098039216,0.77815125,0.047687172,0.698970004,Noun,5,1,Noun,5,2.069985393,4
18387,62518,stimuli,39,38,39,38,0.764705882,1.602059991,0.453028135,1.591064607,Noun,39,1,Noun,39,2.893894133,3
18388,62519,stimulus,26,22,26,22,0.509803922,1.431363764,0.262279447,1.361727836,Noun,26,1,Noun,26,2.723197906,3
18389,62524,stinginess,3,2,3,2,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,3
18390,62533,stinkeroos,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18391,62534,stinkers,7,7,7,7,0.137254902,0.903089987,0.083452551,0.903089987,Noun,7,1,Noun,7,2.194924129,2
18392,62539,stinkpot,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
18393,62545,stints,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,1
18394,62547,stipend,22,22,22,22,0.431372549,1.361727836,0.262279447,1.361727836,Noun,21,1,Noun,21,2.653561978,2
18395,62549,stipple,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18396,62560,stirrer,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,NA
18397,62562,stirrings,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,2
18398,62563,stirrup,12,10,12,10,0.235294118,1.113943352,0.11921793,1.041392685,Noun,12,1,Noun,12,2.405777494,2
18399,62564,stirrups,23,19,19,15,0.450980392,1.380211242,0.226514068,1.301029996,Noun,23,1,Noun,23,2.672045384,2
18400,62570,stitchwork,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18401,62574,stoat,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18402,62575,stob,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18403,62578,stockades,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,2
18404,62590,stockings,190,144,185,140,3.725490196,2.281033367,1.716738197,2.161368002,Noun,190,1,Noun,190,3.572867509,2
18405,62592,stockmen,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18406,62595,stockpiles,6,5,5,4,0.117647059,0.84509804,0.059608965,0.77815125,Noun,5,1,Noun,5,2.136932182,2
18407,62597,stockpot,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18408,62598,stockroom,28,18,26,17,0.549019608,1.462397998,0.214592275,1.278753601,Noun,28,1,Noun,28,2.75423214,2
18409,62603,stockyards,11,10,11,10,0.215686275,1.079181246,0.11921793,1.041392685,Noun,11,1,Noun,11,2.371015388,2
18410,62605,stogey,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18411,62607,stogies,8,8,5,5,0.156862745,0.954242509,0.095374344,0.954242509,Noun,8,1,Noun,8,2.246076652,2
18412,62608,stogy,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18413,62612,stoicism,6,6,5,5,0.117647059,0.84509804,0.071530758,0.84509804,Noun,6,1,Noun,6,2.136932182,4
18414,62613,stoics,3,2,2,1,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,2
18415,62616,stokehold,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18416,62618,stokers,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,2
18417,62624,stoles,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
18418,62626,stoma,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,2
18419,62627,stomach,1725,1219,1691,1203,33.82352941,3.237040791,14.53266571,3.086359831,Noun,1722,1,Noun,1722,4.528874934,2
18420,62631,stomachs,57,52,55,51,1.117647059,1.763427994,0.619933238,1.72427587,Noun,57,1,Noun,57,3.055262136,2
18421,62641,stonefish,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18422,62645,stonemason,5,2,3,2,0.098039216,0.77815125,0.023843586,0.477121255,Noun,5,1,Noun,5,2.069985393,NA
18423,62649,stones,581,360,495,304,11.39215686,2.764922985,4.291845494,2.557507202,Noun,579,1,Noun,579,4.056757127,1
18424,62653,stoneware,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,2
18425,62655,stonework,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18426,62665,stool,179,156,174,153,3.509803922,2.255272505,1.859799714,2.195899652,Noun,179,1,Noun,179,3.547106647,1
18427,62666,stoolie,31,15,30,14,0.607843137,1.505149978,0.178826896,1.204119983,Noun,31,1,Noun,31,2.79698412,NA
18428,62667,stoolies,5,4,5,4,0.098039216,0.77815125,0.047687172,0.698970004,Noun,5,1,Noun,5,2.069985393,NA
18429,62669,stools,34,29,34,29,0.666666667,1.544068044,0.345731998,1.477121255,Noun,34,1,Noun,34,2.835902186,1
18430,62677,stopgap,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,2
18431,62678,stopgaps,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18432,62679,stoplight,16,13,16,13,0.31372549,1.230448921,0.154983309,1.146128036,Noun,16,1,Noun,16,2.522283064,2
18433,62680,stoplights,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,2
18434,62681,stopover,20,20,20,20,0.392156863,1.322219295,0.238435861,1.322219295,Noun,20,1,Noun,20,2.614053437,3
18435,62682,stopovers,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
18436,62683,stoppage,12,9,12,9,0.235294118,1.113943352,0.107296137,1,Noun,12,1,Noun,12,2.405777494,2
18437,62684,stoppages,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
18438,62686,stopper,26,18,22,16,0.509803922,1.431363764,0.214592275,1.278753601,Noun,26,1,Noun,26,2.723197906,2
18439,62688,stoppers,5,5,4,4,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,2
18440,62693,stor,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18441,62696,storages,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18442,62702,storehouse,16,14,16,14,0.31372549,1.230448921,0.166905103,1.176091259,Noun,16,1,Noun,16,2.522283064,2
18443,62708,storeroom,83,67,81,65,1.62745098,1.924279286,0.798760134,1.832508913,Noun,82,1,Noun,82,3.216113428,2
18444,62709,stores,485,370,460,363,9.509803922,2.686636269,4.411063424,2.56937391,Noun,486,1,Noun,486,3.978470411,1
18445,62711,storey,13,8,13,8,0.254901961,1.146128036,0.095374344,0.954242509,Noun,13,1,Noun,13,2.437962178,2
18446,62712,storeys,16,14,16,14,0.31372549,1.230448921,0.166905103,1.176091259,Noun,16,1,Noun,16,2.522283064,NA
18447,62714,stories,2215,1423,2175,1405,43.43137255,3.345569756,16.96471149,3.153509989,Noun,2212,1,Noun,2212,4.637403898,2
18448,62717,storks,6,1,6,1,0.117647059,0.84509804,0.011921793,0.301029996,Noun,6,1,Noun,6,2.136932182,NA
18449,62722,storminess,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
18450,62727,storyboard,11,8,11,8,0.215686275,1.079181246,0.095374344,0.954242509,Noun,11,1,Noun,11,2.371015388,3
18451,62729,storybook,27,24,26,23,0.529411765,1.447158031,0.286123033,1.397940009,Noun,27,1,Noun,27,2.738992173,3
18452,62730,storybooks,7,5,4,4,0.137254902,0.903089987,0.059608965,0.77815125,Noun,7,1,Noun,7,2.194924129,3
18453,62731,storyline,7,6,7,6,0.137254902,0.903089987,0.071530758,0.84509804,Noun,7,1,Noun,7,2.194924129,3
18454,62738,stoup,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,1
18455,62743,stoutness,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,2
18456,62744,stouts,3,1,0,0,0.058823529,0.602059991,0.011921793,0.301029996,Noun,3,1,Noun,3,1.893894133,NA
18457,62748,stovepipes,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18458,62749,stover,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,2
18459,62750,stoves,12,12,12,12,0.235294118,1.113943352,0.143061516,1.113943352,Noun,12,1,Noun,12,2.405777494,1
18460,62753,stowaways,25,14,20,14,0.490196078,1.414973348,0.166905103,1.176091259,Noun,25,1,Noun,25,2.70680749,3
18461,62757,str,6,5,4,3,0.117647059,0.84509804,0.059608965,0.77815125,Noun,4,1,Noun,4,2.136932182,NA
18462,62759,strabismus,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18463,62761,strad,2,2,0,0,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
18464,62769,strafers,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
18465,62774,straggler,12,10,12,10,0.235294118,1.113943352,0.11921793,1.041392685,Noun,12,1,Noun,12,2.405777494,2
18466,62775,stragglers,22,18,21,17,0.431372549,1.361727836,0.214592275,1.278753601,Noun,22,1,Noun,22,2.653561978,2
18467,62799,straights,26,13,24,12,0.509803922,1.431363764,0.154983309,1.146128036,Noun,26,1,Noun,26,2.723197906,1
18468,62802,strainer,14,11,12,11,0.274509804,1.176091259,0.131139723,1.079181246,Noun,14,1,Noun,14,2.467925401,NA
18469,62805,strait,9,8,4,3,0.176470588,1,0.095374344,0.954242509,Noun,9,1,Noun,9,2.291834142,1
18470,62809,straits,53,27,18,15,1.039215686,1.73239376,0.321888412,1.447158031,Noun,53,1,Noun,53,3.024227902,1
18471,62813,strands,27,21,27,21,0.529411765,1.447158031,0.250357654,1.342422681,Noun,27,1,Noun,27,2.738992173,1
18472,62818,strangers,788,640,728,614,15.45098039,2.897077003,7.629947544,2.80685803,Noun,786,1,Noun,786,4.188911145,2
18473,62824,stranglers,8,6,6,5,0.156862745,0.954242509,0.071530758,0.84509804,Noun,8,1,Noun,8,2.246076652,NA
18474,62836,strata,11,9,10,9,0.215686275,1.079181246,0.107296137,1,Noun,11,1,Noun,11,2.371015388,2
18475,62837,stratagem,11,10,10,9,0.215686275,1.079181246,0.11921793,1.041392685,Noun,11,1,Noun,11,2.371015388,3
18476,62838,stratagems,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
