,Word,Unnamed,FREQcount,CDcount,FREQlow,Cdlow,SUBLTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Zipfvalue,CMUSylls
171,ailment,1290,26,23,26,23,0.509803921568627,1.43136376415899,0.27420123986647604,1.38021124171161,Noun,26,1.0,Noun,26,2.7231979063034504,2
172,ailments,1291,31,30,31,30,0.607843137254902,1.5051499783199098,0.357653791130186,1.49136169383427,Noun,31,1.0,Noun,31,2.79698412046437,2
173,air,1304,7090,3325,6023,3132,139.019607843137,3.85070748537454,39.639961850262296,3.5219222448834997,Noun,7043,0.995758518309063,Noun.Verb.Name,7043.27.3,5.142541627519,1
174,airbag,1305,20,14,20,14,0.3921568627450979,1.32221929473392,0.16690510252742002,1.1760912590556798,Noun,20,1.0,Noun,20,2.61405343687838,2
175,airbags,1306,8,8,6,6,0.156862745098039,0.9542425094393249,0.0953743443013829,0.9542425094393249,Noun,7,0.875,Noun.Verb,7.1,2.24607665158378,2
176,airbase,1307,5,4,5,4,0.0980392156862745,0.7781512503836441,0.0476871721506915,0.698970004336019,Noun,5,1.0,Noun,5,2.0699853925281,2
177,airboat,1308,4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,Noun,4,1.0,Noun,4,1.9908041464804798,2
178,aircraft,1314,482,209,433,195,9.45098039215686,2.6839471307515095,2.49165474487363,2.32221929473392,Noun,482,1.0,Noun,482,3.9757812728959703,2
179,aircrafts,1315,11,9,10,8,0.215686274509804,1.07918124604762,0.107296137339056,1.0,Noun,11,1.0,Noun,11,2.37101538819208,2
180,airdrop,1321,2,2,2,2,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,1,1.0,Noun,1,1.76895539686412,2
181,airfare,1326,12,11,11,10,0.23529411764705901,1.11394335230684,0.131139723414402,1.07918124604762,Noun,8,0.666666666666667,Noun.Verb.Name,8.3.1,2.4057774944513,2
182,airfares,1327,2,2,2,2,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,2,1.0,Noun,2,1.76895539686412,2
183,airfield,1328,118,69,86,58,2.3137254901960804,2.0755469613925297,0.822603719599428,1.84509804001426,Noun,118,1.0,Noun,118,3.3673811035369905,2
184,airfields,1329,7,7,7,7,0.137254901960784,0.9030899869919442,0.0834525512637101,0.9030899869919442,Noun,7,1.0,Noun,7,2.1949241291364,2
185,airflow,1330,7,6,5,5,0.137254901960784,0.9030899869919442,0.0715307582260372,0.8450980400142571,Noun,5,0.7142857142857142,Noun.Verb,5.2,2.1949241291364,2
186,airfoil,1331,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
187,airhead,1332,27,20,23,18,0.529411764705882,1.44715803134222,0.238435860753457,1.32221929473392,Noun,27,0.9642857142857142,Noun.Name,27.1,2.7389921734866802,2
188,airlift,1338,14,14,10,10,0.27450980392156893,1.1760912590556798,0.16690510252742002,1.1760912590556798,Noun,11,0.7857142857142858,Noun.Verb,11.3,2.46792540120014,2
189,airlifts,1341,1,1,0,0,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
190,airline,1342,331,189,311,181,6.49019607843137,2.5211380837040402,2.25321888412017,2.27875360095283,Noun,331,1.0,Noun,331,3.8129722258485,2
191,airliner,1343,29,23,29,23,0.5686274509803921,1.47712125471966,0.27420123986647604,1.38021124171161,Noun,29,1.0,Noun,29,2.7689553968641203,3
192,airliners,1344,7,7,7,7,0.137254901960784,0.9030899869919442,0.0834525512637101,0.9030899869919442,Noun,7,1.0,Noun,7,2.1949241291364,3
193,airlines,1345,191,125,66,58,3.74509803921569,2.2833012287035497,1.49022412970911,2.10037054511756,Noun,189,0.989528795811518,Noun.Name,189.2,3.5751353708480096,2
194,airlock,1346,42,24,37,21,0.823529411764706,1.6334684555795902,0.286123032904149,1.3979400086720402,Noun,41,0.9761904761904759,Noun.Name,41.1,2.9253025977240497,2
195,airlocks,1347,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
196,airmail,1348,17,14,14,12,0.33333333333333304,1.25527250510331,0.16690510252742002,1.1760912590556798,Noun,15,0.882352941176471,Noun.Verb,15.2,2.54710664724777,2
197,airmen,1350,34,17,31,16,0.666666666666667,1.5440680443502801,0.202670481640439,1.25527250510331,Noun,34,1.0,Noun,34,2.8359021864947405,2
198,airplane,1352,557,354,507,332,10.921568627451,2.74663419893758,4.22031473533619,2.5502283530550898,Noun,542,0.9765765765765769,Noun.Name,542.13,4.03846834108204,2
199,airplanes,1353,164,105,151,98,3.2156862745098,2.2174839442139103,1.2517882689556499,2.02530586526477,Noun,163,0.99390243902439,Noun.Name,163.1,3.50931808635837,2
200,airport,1355,1940,982,1710,910,38.0392156862745,3.28802553538836,11.7072007629948,2.9925535178321403,Noun,1934,0.9979360165118679,Noun.Name,1934.4,4.57985967753282,2
201,airports,1356,70,60,67,57,1.3725490196078403,1.8512583487190801,0.715307582260372,1.78532983501077,Noun,70,1.0,Noun,70,3.1430924908635403,2
202,airs,1357,39,37,37,35,0.7647058823529409,1.6020599913279598,0.44110634239389596,1.57978359661681,Noun,34,0.8717948717948721,Noun.Verb,34.5,2.89389413347242,1
203,airship,1358,30,13,30,13,0.588235294117647,1.49136169383427,0.15498330948974698,1.14612803567824,Noun,30,1.0,Noun,30,2.78319583597873,2
204,airships,1359,4,3,3,3,0.0784313725490196,0.698970004336019,0.0357653791130186,0.6020599913279621,Noun,4,1.0,Noun,4,1.9908041464804798,2
205,airspace,1362,82,51,81,51,1.6078431372549,1.91907809237607,0.6080114449213161,1.7160033436348001,Noun,82,1.0,Noun,82,3.2109122345205297,2
206,airspeed,1363,24,16,18,15,0.47058823529411803,1.3979400086720402,0.19074868860276603,1.23044892137827,Noun,14,0.608695652173913,Noun.Verb.Name,14.7.2,2.6897741508165,2
207,airstrike,1365,7,3,7,3,0.137254901960784,0.9030899869919442,0.0357653791130186,0.6020599913279621,Noun,7,1.0,Noun,7,2.1949241291364,2
208,airstrikes,1366,2,2,2,2,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,2,1.0,Noun,2,1.76895539686412,2
209,airstrip,1367,57,40,55,38,1.11764705882353,1.76342799356294,0.4768717215069149,1.6127838567197401,Noun,55,0.964912280701754,Noun.Verb,55.2,3.0552621357074,2
210,airstrips,1368,3,3,3,3,0.0588235294117647,0.6020599913279621,0.0357653791130186,0.6020599913279621,Noun,3,1.0,Noun,3,1.89389413347242,2
211,airtime,1370,13,12,13,12,0.254901960784314,1.14612803567824,0.14306151645207402,1.11394335230684,Noun,13,1.0,Noun,13,2.4379621778227003,2
212,airwave,1371,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
213,airwaves,1372,27,24,27,24,0.529411764705882,1.44715803134222,0.286123032904149,1.3979400086720402,Noun,27,1.0,Noun,27,2.7389921734866802,2
214,airway,1373,83,54,72,49,1.6274509803921597,1.92427928606188,0.6437768240343349,1.74036268949424,Noun,78,0.939759036144578,Noun.Name,78.5,3.21611342820634,2
215,airways,1374,45,39,13,12,0.882352941176471,1.66275783168157,0.464949928469242,1.6020599913279598,Noun,45,1.0,Noun,45,2.95459197382603,2
216,ais,1377,3,3,3,3,0.0588235294117647,0.6020599913279621,0.0357653791130186,0.6020599913279621,Noun,2,1.0,Noun,2,1.89389413347242,1
217,aisle,1378,379,284,343,263,7.431372549019611,2.57978359661681,3.3857892226990898,2.4548448600085098,Noun,379,1.0,Noun,379,3.87161773876127,1
218,aisles,1379,37,32,37,32,0.7254901960784309,1.57978359661681,0.38149737720553206,1.5185139398778897,Noun,37,1.0,Noun,37,2.87161773876127,1
219,aka,1387,52,43,30,24,1.01960784313725,1.72427586960079,0.5126371006199331,1.6434526764861899,Noun,31,0.596153846153846,Noun.Name,31.21,3.0161100117452504,2
220,akey,1395,5,1,5,1,0.0980392156862745,0.7781512503836441,0.0119217930376729,0.30102999566398103,Noun,5,1.0,Noun,5,2.0699853925281,2
221,akimbo,1396,4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,Noun,4,1.0,Noun,4,1.9908041464804798,3
222,ala,1405,4,4,3,3,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,Noun,3,1.0,Noun,3,1.9908041464804798,2
223,alabaster,1407,34,29,33,28,0.666666666666667,1.5440680443502801,0.34573199809251304,1.47712125471966,Noun,33,1.0,Noun,33,2.8359021864947405,4
224,alacrity,1410,5,5,4,4,0.0980392156862745,0.7781512503836441,0.0596089651883643,0.7781512503836441,Noun,5,1.0,Noun,5,2.0699853925281,4
225,alai,1412,2,2,2,2,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,2,1.0,Noun,2,1.76895539686412,2
226,alamo,1414,73,39,0,0,1.43137254901961,1.86923171973098,0.464949928469242,1.6020599913279598,Noun,71,0.972602739726027,Noun.Name,71.2,3.1610658618754397,3
227,alarm,1418,1522,898,1422,855,29.843137254902,3.1826999033360397,10.705770147830199,2.9537596917332296,Noun,1294,0.8513157894736841,Noun.Verb,1294.226,4.4745340454805,2
228,alarmist,1422,17,17,16,16,0.33333333333333304,1.25527250510331,0.202670481640439,1.25527250510331,Noun,17,1.0,Noun,17,2.54710664724777,3
229,alarms,1423,157,112,152,108,3.07843137254902,2.19865708695442,1.3352408202193602,2.05307844348342,Noun,158,1.0,Noun,158,3.49049122909888,2
230,alaskans,1429,2,2,0,0,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,2,1.0,Noun,2,1.76895539686412,3
231,albacore,1434,8,5,4,4,0.156862745098039,0.9542425094393249,0.0596089651883643,0.7781512503836441,Noun,6,0.75,Noun.Verb.Name,6.1.1,2.24607665158378,3
232,albanians,1438,1,1,0,0,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,4
233,albatross,1440,40,19,22,13,0.7843137254901958,1.6127838567197401,0.226514067715784,1.30102999566398,Noun,34,0.790697674418605,Noun.Verb.Name,34.6.3,2.9046179988642002,3
234,albino,1449,59,40,51,35,1.1568627450980402,1.7781512503836399,0.4768717215069149,1.6127838567197401,Noun,38,0.644067796610169,Noun.Adjective.Name,38.20.1,3.0699853925281,3
235,album,1452,522,273,488,262,10.235294117647099,2.7185016888672697,3.25464949928469,2.43775056282039,Noun,522,1.0,Noun,522,4.01033583101173,2
236,albumin,1454,4,4,2,2,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,Noun,4,1.0,Noun,4,1.9908041464804798,3
237,albums,1455,119,89,118,88,2.3333333333333304,2.0791812460476202,1.06103958035289,1.9542425094393199,Noun,119,1.0,Noun,119,3.37101538819208,2
238,alchemist,1464,14,10,12,8,0.27450980392156893,1.1760912590556798,0.119217930376729,1.04139268515823,Noun,14,1.0,Noun,14,2.46792540120014,3
239,alchemy,1467,11,9,8,7,0.215686274509804,1.07918124604762,0.107296137339056,1.0,Noun,11,1.0,Noun,11,2.37101538819208,3
240,alcohol,1470,845,588,762,541,16.5686274509804,2.9273703630390204,7.01001430615165,2.7701152947871,Noun,844,1.0,Noun,844,4.2192045051834794,3
241,alcoholic,1471,316,246,302,238,6.196078431372549,2.50105926221775,2.93276108726753,2.39269695325967,Noun,225,0.7097791798107259,Noun.Adjective,225.92,3.7928934043622102,4
242,alcoholics,1472,54,39,42,33,1.05882352941176,1.74036268949424,0.464949928469242,1.6020599913279598,Noun,54,1.0,Noun,54,3.0321968316387005,4
243,alcoholism,1473,43,39,38,35,0.8431372549019609,1.6434526764861899,0.464949928469242,1.6020599913279598,Noun,43,1.0,Noun,43,2.93528681863065,5
244,alcove,1474,24,12,16,11,0.47058823529411803,1.3979400086720402,0.14306151645207402,1.11394335230684,Noun,24,1.0,Noun,24,2.6897741508165,2
245,alcoves,1475,2,2,2,2,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,2,1.0,Noun,2,1.76895539686412,2
246,alder,1480,5,5,2,2,0.0980392156862745,0.7781512503836441,0.0596089651883643,0.7781512503836441,Noun,5,1.0,Noun,5,2.0699853925281,2
247,alderman,1481,41,14,12,7,0.8039215686274509,1.6232492903979001,0.16690510252742002,1.1760912590556798,Noun,30,0.7317073170731708,Noun.Name,30.11,2.91508343254236,3
248,aldermen,1482,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
249,ale,1486,202,123,183,115,3.96078431372549,2.30749603791321,1.46638054363376,2.09342168516224,Noun,202,1.0,Noun,202,3.59933018005767,1
250,alehouse,1491,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
251,alem,1493,1,1,0,0,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
252,aleph,1495,6,3,0,0,0.11764705882352902,0.8450980400142571,0.0357653791130186,0.6020599913279621,Noun,5,0.833333333333333,Noun.Name,5.1,2.13693218215872,2
253,alertness,1500,4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,Noun,4,1.0,Noun,4,1.9908041464804798,3
254,alerts,1501,14,14,13,13,0.27450980392156893,1.1760912590556798,0.16690510252742002,1.1760912590556798,Noun,13,0.9285714285714292,Noun.Verb,13.1,2.46792540120014,2
255,ales,1502,5,5,5,5,0.0980392156862745,0.7781512503836441,0.0596089651883643,0.7781512503836441,Noun,5,1.0,Noun,5,2.0699853925281,1
256,alfalfa,1513,33,28,23,18,0.647058823529412,1.5314789170422598,0.33381020505484005,1.4623979978989599,Noun,25,0.7575757575757579,Noun.Name,25.8,2.82331305918672,3
257,algae,1518,22,19,20,17,0.431372549019608,1.3617278360175902,0.226514067715784,1.30102999566398,Noun,20,0.9090909090909091,Noun.Verb.Name,20.1.1,2.65356197816205,2
258,algebra,1519,90,69,67,51,1.7647058823529398,1.95904139232109,0.822603719599428,1.84509804001426,Noun,74,0.8222222222222221,Noun.Name,74.16,3.2508755344655498,3
259,algerians,1523,4,3,0,0,0.0784313725490196,0.698970004336019,0.0357653791130186,0.6020599913279621,Noun,4,1.0,Noun,4,1.9908041464804798,4
260,algonquin,1527,10,9,0,0,0.19607843137254896,1.04139268515823,0.107296137339056,1.0,Noun,10,1.0,Noun,10,2.3332268273026804,3
261,algorithm,1529,27,20,23,19,0.529411764705882,1.44715803134222,0.238435860753457,1.32221929473392,Noun,27,1.0,Noun,27,2.7389921734866802,4
262,algorithms,1532,12,12,12,12,0.23529411764705901,1.11394335230684,0.14306151645207402,1.11394335230684,Noun,12,1.0,Noun,12,2.4057774944513,4
263,alias,1536,208,155,143,112,4.07843137254902,2.32014628611105,1.84787792083929,2.19312459835446,Noun,162,0.7714285714285709,Noun.Preposition,162.48,3.6119804282555097,3
264,aliases,1537,43,37,43,37,0.8431372549019609,1.6434526764861899,0.44110634239389596,1.57978359661681,Noun,42,0.9767441860465121,Noun.Verb,42.1,2.93528681863065,4
265,alibi,1538,426,249,417,241,8.352941176470589,2.63042787502502,2.96852646638054,2.39794000867204,Noun,428,1.0,Noun,428,3.9222620171694795,3
266,alibis,1541,58,50,54,46,1.13725490196078,1.7708520116421398,0.5960896518836429,1.7075701760979398,Noun,58,1.0,Noun,58,3.0626861537866,3
267,alienation,1547,22,20,18,16,0.431372549019608,1.3617278360175902,0.238435860753457,1.32221929473392,Noun,22,1.0,Noun,22,2.65356197816205,5
268,aliens,1549,491,215,433,198,9.62745098039216,2.6919651027673597,2.5631855030996697,2.3344537511509302,Noun,494,1.0,Noun,494,3.9837992449118196,3
269,alignment,1556,67,47,66,47,1.31372549019608,1.8325089127062402,0.560324272770625,1.6812412373755903,Noun,66,1.0,Noun,66,3.1243430548507,3
270,alignments,1557,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
271,alimony,1562,132,88,125,84,2.58823529411765,2.1238516409670902,1.04911778731521,1.94939000664491,Noun,132,1.0,Noun,132,3.4156857831115497,4
272,alkali,1571,18,14,11,9,0.3529411764705879,1.27875360095283,0.16690510252742002,1.1760912590556798,Noun,12,0.666666666666667,Noun.Name,12.6,2.57058774309729,3
273,alkaloid,1575,8,8,8,8,0.156862745098039,0.9542425094393249,0.0953743443013829,0.9542425094393249,Noun,8,1.0,Noun,8,2.24607665158378,3
274,alkaloids,1576,3,3,2,2,0.0588235294117647,0.6020599913279621,0.0357653791130186,0.6020599913279621,Noun,3,1.0,Noun,3,1.89389413347242,3
275,allegation,1589,27,23,27,23,0.529411764705882,1.44715803134222,0.27420123986647604,1.38021124171161,Noun,27,1.0,Noun,27,2.7389921734866802,4
276,allegiance,1596,159,128,133,106,3.11764705882353,2.2041199826559197,1.52598950882213,2.1105897102992497,Noun,161,1.0,Noun,161,3.49595412480038,3
277,allegories,1601,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,4
278,allegory,1602,12,10,12,10,0.23529411764705901,1.11394335230684,0.119217930376729,1.04139268515823,Noun,11,1.0,Noun,11,2.4057774944513,4
279,allegro,1603,26,13,7,7,0.509803921568627,1.43136376415899,0.15498330948974698,1.14612803567824,Noun,20,0.7692307692307689,Noun.Name,20.6,2.7231979063034504,3
280,allele,1604,2,2,2,2,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,1,1.0,Noun,1,1.76895539686412,3
281,alleles,1605,12,9,12,9,0.23529411764705901,1.11394335230684,0.107296137339056,1.0,Noun,12,1.0,Noun,12,2.4057774944513,3
282,allene,1610,4,2,3,2,0.0784313725490196,0.698970004336019,0.0238435860753457,0.47712125471966205,Noun,3,0.75,Noun.Name,3.1,1.9908041464804798,2
283,allergen,1612,3,2,3,2,0.0588235294117647,0.6020599913279621,0.0238435860753457,0.47712125471966205,Noun,3,1.0,Noun,3,1.89389413347242,3
284,allergens,1613,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
285,allergies,1615,139,113,122,101,2.7254901960784306,2.14612803567824,1.34716261325703,2.05690485133647,Noun,138,1.0,Noun,138,3.4379621778227003,3
286,allergist,1616,2,2,2,2,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,2,1.0,Noun,2,1.76895539686412,3
287,allergists,1617,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
288,allergy,1618,86,66,81,65,1.6862745098039198,1.93951925261862,0.7868383404864091,1.82607480270083,Noun,84,1.0,Noun,84,3.23135339476308,3
289,alley,1623,831,562,718,516,16.2941176470588,2.92012332629072,6.700047687172151,2.7505083948513502,Noun,828,0.9987937273823879,Noun.Name,828.1,4.21195746843518,2
290,alleys,1624,58,52,58,52,1.13725490196078,1.7708520116421398,0.619933237958989,1.72427586960079,Noun,58,1.0,Noun,58,3.0626861537866,2
291,alleyway,1625,40,36,39,35,0.7843137254901958,1.6127838567197401,0.42918454935622297,1.56820172406699,Noun,39,1.0,Noun,39,2.9046179988642002,3
292,alleyways,1626,8,8,8,8,0.156862745098039,0.9542425094393249,0.0953743443013829,0.9542425094393249,Noun,8,1.0,Noun,8,2.24607665158378,3
293,alliance,1630,465,190,174,115,9.117647058823529,2.66838591669,2.2651406771578397,2.28103336724773,Noun,471,1.0,Noun,471,3.9602200588344596,3
294,alliances,1631,16,15,15,14,0.313725490196078,1.23044892137827,0.178826895565093,1.20411998265592,Noun,16,1.0,Noun,16,2.52228306352273,4
295,allies,1633,260,149,161,121,5.09803921568627,2.41664050733828,1.77634716261326,2.17609125905568,Noun,260,0.996168582375479,Noun.Verb,260.1,3.7084746494827403,2
296,alligator,1634,178,125,153,114,3.4901960784313704,2.25285303097989,1.49022412970911,2.10037054511756,Noun,177,1.0,Noun,177,3.54468717312435,4
297,alligators,1635,65,40,58,38,1.27450980392157,1.81954393554187,0.4768717215069149,1.6127838567197401,Noun,65,1.0,Noun,65,3.11137807768633,4
298,allocation,1645,10,10,9,9,0.19607843137254896,1.04139268515823,0.119217930376729,1.04139268515823,Noun,10,1.0,Noun,10,2.3332268273026804,4
299,allot,1650,8,2,8,2,0.156862745098039,0.9542425094393249,0.0238435860753457,0.47712125471966205,Noun,6,0.75,Noun.Verb,6.2,2.24607665158378,2
300,allotment,1651,19,18,19,18,0.3725490196078429,1.30102999566398,0.214592274678112,1.27875360095283,Noun,19,1.0,Noun,19,2.59286413780844,3
301,allotments,1652,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
302,allowance,1659,265,191,256,189,5.196078431372549,2.4248816366310697,2.2770624701955198,2.2833012287035497,Noun,265,0.996240601503759,Noun.Name,265.1,3.71671577877553,3
303,allowances,1660,25,23,25,23,0.49019607843137303,1.41497334797082,0.27420123986647604,1.38021124171161,Noun,25,1.0,Noun,25,2.7068074901152794,4
304,alloy,1664,52,45,50,43,1.01960784313725,1.72427586960079,0.5364806866952789,1.66275783168157,Noun,52,1.0,Noun,52,3.0161100117452504,2
305,alloys,1665,11,10,11,10,0.215686274509804,1.07918124604762,0.119217930376729,1.04139268515823,Noun,11,1.0,Noun,11,2.37101538819208,2
306,allure,1673,30,27,23,22,0.588235294117647,1.49136169383427,0.321888412017167,1.44715803134222,Noun,30,1.0,Noun,30,2.78319583597873,2
307,allusion,1677,6,5,6,5,0.11764705882352902,0.8450980400142571,0.0596089651883643,0.7781512503836441,Noun,6,1.0,Noun,6,2.13693218215872,3
