"","X","Word","Unnamed","FREQcount","CDcount","FREQlow","Cdlow","SUBLTLWF","Lg10WF","SUBTLCD","Lg10CD","Dom_PoS_SUBTLEX","Freq_dom_PoS_SUBTLEX","Percentage_dom_PoS","All_PoS_SUBTLEX","All_freqs_SUBTLEX","Zipfvalue","CMUSylls"
"347",346,"amateurs",1818,176,143,146,123,3.45098039215686,2.24797326636181,1.70481640438722,2.15836249209525,"Noun",174,1,"Noun","174",3.53980740850627,3
"348",347,"amazement",1821,36,34,34,33,0.705882352941177,1.56820172406699,0.405340963280877,1.54406804435028,"Noun",36,1,"Noun","36",2.86003586621145,3
"349",348,"amazons",1827,9,6,0,0,0.176470588235294,1,0.0715307582260372,0.845098040014257,"Noun",9,1,"Noun","9",2.29183414214446,3
"352",351,"ambergris",1835,10,4,8,4,0.196078431372549,1.04139268515823,0.0476871721506915,0.698970004336019,"Noun",10,1,"Noun","10",2.33322682730268,3
"354",353,"ambiance",1837,8,8,8,8,0.156862745098039,0.954242509439325,0.0953743443013829,0.954242509439325,"Noun",8,1,"Noun","8",2.24607665158378,3
"355",354,"ambience",1839,37,35,37,35,0.725490196078431,1.57978359661681,0.41726275631855,1.55630250076729,"Noun",38,1,"Noun","38",2.87161773876127,3
"357",356,"ambition",1846,273,233,257,221,5.35294117647059,2.43775056282039,2.77777777777778,2.36921585741014,"Noun",273,1,"Noun","273",3.72958470496485,3
"358",357,"ambitions",1847,93,84,93,84,1.82352941176471,1.9731278535997,1.00143061516452,1.92941892571429,"Noun",93,1,"Noun","93",3.26496199574416,3
"359",358,"ambrosia",1859,49,26,30,18,0.96078431372549,1.69897000433602,0.309966618979495,1.43136376415899,"Noun",34,0.708333333333333,"Noun.Name","34.14",2.99080414648048,3
"360",359,"ambulance",1861,1143,727,1093,707,22.4117647058824,3.05842602445701,8.66714353838817,2.86213137931304,"Noun",1142,1,"Noun","1142",4.35026016660147,3
"363",362,"ambushes",1868,3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Noun",3,1,"Noun","3",1.89389413347242,3
"364",363,"amendment",1884,209,115,83,52,4.09803921568627,2.32221929473392,1.37100619933238,2.06445798922692,"Noun",209,1,"Noun","209",3.61405343687838,3
"365",364,"amendments",1885,19,18,17,17,0.372549019607843,1.30102999566398,0.214592274678112,1.27875360095283,"Noun",19,1,"Noun","19",2.59286413780844,3
"369",368,"amethyst",1898,6,6,6,6,0.117647058823529,0.845098040014257,0.0715307582260372,0.845098040014257,"Noun",5,0.833333333333333,"Noun.Verb","5.1",2.13693218215872,3
"373",372,"amicus",1909,1,1,0,0,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"374",373,"amiga",1915,6,6,5,5,0.117647058823529,0.845098040014257,0.0715307582260372,0.845098040014257,"Noun",5,0.833333333333333,"Noun.Name","5.1",2.13693218215872,3
"375",374,"amigos",1918,108,54,64,46,2.11764705882353,2.03742649794062,0.643776824034335,1.74036268949424,"Noun",100,0.925925925925926,"Noun.Name","100.8",3.32926064008508,3
"376",375,"amino",1923,31,22,30,21,0.607843137254902,1.50514997831991,0.262279446828803,1.36172783601759,"Noun",31,1,"Noun","31",2.79698412046437,3
"378",377,"amity",1929,27,7,3,3,0.529411764705882,1.44715803134222,0.0834525512637101,0.903089986991944,"Noun",26,0.962962962962963,"Noun.Name","26.1",2.73899217348668,3
"379",378,"ammeter",1932,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"381",380,"ammonia",1934,76,49,60,44,1.49019607843137,1.88649072517248,0.58416785884597,1.69897000433602,"Noun",76,1,"Noun","76",3.17832486731694,3
"384",383,"amnesia",1939,189,112,162,99,3.70588235294118,2.27875360095283,1.33524082021936,2.05307844348342,"Noun",189,1,"Noun","189",3.57058774309729,3
"385",384,"amnesty",1945,68,46,38,26,1.33333333333333,1.83884909073726,0.548402479732952,1.67209785793572,"Noun",68,1,"Noun","68",3.13068323288172,3
"386",385,"amoeba",1949,16,11,15,11,0.313725490196078,1.23044892137827,0.131139723414402,1.07918124604762,"Noun",15,0.9375,"Noun.Name","15.1",2.52228306352273,3
"387",386,"amoebas",1951,5,5,4,4,0.0980392156862745,0.778151250383644,0.0596089651883643,0.778151250383644,"Noun",4,0.8,"Noun.Name","4.1",2.0699853925281,3
"391",390,"amp",1977,93,73,73,60,1.82352941176471,1.9731278535997,0.870290891750119,1.86923171973098,"Noun",92,1,"Noun","92",3.26496199574416,1
"392",391,"amperage",1979,5,3,5,3,0.0980392156862745,0.778151250383644,0.0357653791130186,0.602059991327962,"Noun",5,1,"Noun","5",2.0699853925281,3
"393",392,"ampersand",1981,3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Noun",3,1,"Noun","3",1.89389413347242,3
"396",395,"amphora",1993,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"399",398,"amplitude",2004,6,6,6,6,0.117647058823529,0.845098040014257,0.0715307582260372,0.845098040014257,"Noun",6,1,"Noun","6",2.13693218215872,3
"401",400,"amputee",2016,10,9,9,8,0.196078431372549,1.04139268515823,0.107296137339056,1,"Noun",10,1,"Noun","10",2.33322682730268,3
"402",401,"amputees",2017,3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Noun",3,1,"Noun","3",1.89389413347242,3
"404",403,"amulet",2024,118,37,117,36,2.31372549019608,2.07554696139253,0.441106342393896,1.57978359661681,"Noun",116,1,"Noun","116",3.36738110353699,3
"405",404,"amulets",2025,15,6,14,5,0.294117647058824,1.20411998265592,0.0715307582260372,0.845098040014257,"Noun",17,1,"Noun","17",2.49595412480038,3
"406",405,"amusement",2029,191,146,178,142,3.74509803921569,2.28330122870355,1.74058178350024,2.16731733474818,"Noun",191,1,"Noun","191",3.57513537084801,3
"407",406,"amusements",2030,7,7,7,7,0.137254901960784,0.903089986991944,0.0834525512637101,0.903089986991944,"Noun",7,1,"Noun","7",2.1949241291364,3
"411",410,"anagram",2066,26,20,25,20,0.509803921568627,1.43136376415899,0.238435860753457,1.32221929473392,"Noun",26,1,"Noun","26",2.72319790630345,3
"414",413,"analog",2076,12,10,11,9,0.235294117647059,1.11394335230684,0.119217930376729,1.04139268515823,"Noun",11,0.916666666666667,"Noun.Verb","11.1",2.4057774944513,3
"419",418,"analyst",2090,177,109,171,107,3.47058823529412,2.25042000230889,1.29947544110634,2.04139268515822,"Noun",177,1,"Noun","177",3.54225414445335,3
"420",419,"analysts",2091,56,38,52,36,1.09803921568627,1.75587485567249,0.453028135431569,1.5910646070265,"Noun",56,1,"Noun","56",3.04770899781695,3
"423",422,"anarchist",2109,29,21,24,19,0.568627450980392,1.47712125471966,0.25035765379113,1.34242268082221,"Noun",28,1,"Noun","28",2.76895539686412,3
"424",423,"anarchists",2111,16,13,12,11,0.313725490196078,1.23044892137827,0.154983309489747,1.14612803567824,"Noun",17,1,"Noun","17",2.52228306352273,3
"425",424,"anarchy",2112,103,71,71,62,2.01960784313725,2.01703333929878,0.846447305674774,1.85733249643127,"Noun",103,1,"Noun","103",3.30886748144324,3
"429",428,"ancestor",2129,86,56,75,53,1.68627450980392,1.93951925261862,0.667620410109681,1.75587485567249,"Noun",86,1,"Noun","86",3.23135339476308,3
"430",429,"ancestors",2130,279,192,269,188,5.47058823529412,2.44715803134222,2.28898426323319,2.28555730900777,"Noun",279,1,"Noun","279",3.73899217348668,3
"431",430,"ancestry",2133,24,22,24,22,0.470588235294118,1.39794000867204,0.262279446828803,1.36172783601759,"Noun",24,1,"Noun","24",2.6897741508165,3
"433",432,"anchorage",2135,36,24,6,5,0.705882352941177,1.56820172406699,0.286123032904149,1.39794000867204,"Noun",36,1,"Noun","36",2.86003586621145,3
"434",433,"anchorman",2139,18,12,14,9,0.352941176470588,1.27875360095283,0.143061516452074,1.11394335230684,"Noun",14,0.777777777777778,"Noun.Name","14.4",2.57058774309729,3
"435",434,"anchormen",2140,4,4,3,3,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Noun",4,1,"Noun","4",1.99080414648048,3
"437",436,"anchovies",2145,50,40,44,36,0.980392156862745,1.70757017609794,0.476871721506915,1.61278385671974,"Noun",50,1,"Noun","50",2.9994043182424,3
"438",437,"anchovy",2146,7,7,6,6,0.137254901960784,0.903089986991944,0.0834525512637101,0.903089986991944,"Noun",7,1,"Noun","7",2.1949241291364,3
"440",439,"andiron",2160,3,1,2,1,0.0588235294117647,0.602059991327962,0.0119217930376729,0.301029995663981,"Noun",3,1,"Noun","3",1.89389413347242,3
"444",443,"ands",2172,21,14,20,13,0.411764705882353,1.34242268082221,0.16690510252742,1.17609125905568,"Noun",20,0.952380952380952,"Noun.Verb","20.1",2.63425682296667,1
"445",444,"anecdote",2177,55,41,55,41,1.07843137254902,1.7481880270062,0.488793514544588,1.6232492903979,"Noun",55,1,"Noun","55",3.04002216915066,3
"446",445,"anecdotes",2178,40,36,37,34,0.784313725490196,1.61278385671974,0.429184549356223,1.56820172406699,"Noun",40,1,"Noun","40",2.9046179988642,3
"449",448,"anemone",2183,13,7,12,6,0.254901960784314,1.14612803567824,0.0834525512637101,0.903089986991944,"Noun",13,1,"Noun","13",2.4379621778227,3
"453",452,"angelfish",2203,5,5,4,4,0.0980392156862745,0.778151250383644,0.0596089651883643,0.778151250383644,"Noun",5,1,"Noun","5",2.0699853925281,3
"456",455,"angina",2218,46,37,38,32,0.901960784313726,1.67209785793572,0.441106342393896,1.57978359661681,"Noun",41,0.891304347826087,"Noun.Name","41.5",2.96393200008018,3
"462",461,"anglophile",2235,7,7,0,0,0.137254901960784,0.903089986991944,0.0834525512637101,0.903089986991944,"Noun",7,1,"Noun","7",2.1949241291364,3
"464",463,"angora",2239,21,9,11,8,0.411764705882353,1.34242268082221,0.107296137339056,1,"Noun",21,1,"Noun","21",2.63425682296667,3
"465",464,"angst",2244,47,44,41,40,0.92156862745098,1.68124123737559,0.524558893657606,1.65321251377534,"Noun",48,1,"Noun","48",2.97307537952005,1
"468",467,"anhydride",2258,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"469",468,"aniline",2262,6,5,3,2,0.117647058823529,0.845098040014257,0.0596089651883643,0.778151250383644,"Noun",3,0.5,"Noun.Name.Verb","3.2.1",2.13693218215872,3
"470",469,"animal",2264,2320,1372,2086,1281,45.4901960784314,3.36567514045592,16.3567000476872,3.13767053723676,"Noun",2312,0.997411561691113,"Noun.Adjective","2312.6",4.65750928260038,3
"471",470,"animals",2269,1993,1137,1869,1082,39.078431372549,3.29972515397564,13.555078683834,3.05614226205905,"Noun",1988,0.999497234791352,"Noun.Name","1988.1",4.5915592961201,3
"476",475,"animists",2280,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"478",477,"animus",2283,5,4,4,4,0.0980392156862745,0.778151250383644,0.0476871721506915,0.698970004336019,"Noun",5,1,"Noun","5",2.0699853925281,3
"480",479,"anisette",2287,2,2,1,1,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",2,1,"Noun","2",1.76895539686412,3
"481",480,"ankh",2289,17,5,15,5,0.333333333333333,1.25527250510331,0.0596089651883643,0.778151250383644,"Noun",17,1,"Noun","17",2.54710664724777,1
"483",482,"anklebone",2292,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"490",489,"announcer",2331,574,201,217,75,11.2549019607843,2.75966784468963,2.39628040057225,2.30535136944662,"Noun",529,0.923211169284468,"Noun.Name","529.44",4.05150198683409,3
"491",490,"announcers",2332,6,6,4,4,0.117647058823529,0.845098040014257,0.0715307582260372,0.845098040014257,"Noun",6,1,"Noun","6",2.13693218215872,3
"492",491,"annoyance",2336,25,24,25,24,0.490196078431373,1.41497334797082,0.286123032904149,1.39794000867204,"Noun",25,1,"Noun","25",2.70680749011528,3
"494",493,"annuals",2345,2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",2,1,"Noun","2",1.76895539686412,3
"497",496,"annulment",2352,76,28,75,28,1.49019607843137,1.88649072517248,0.33381020505484,1.46239799789896,"Noun",76,1,"Noun","76",3.17832486731694,3
"506",505,"ant",2393,273,111,200,95,5.35294117647059,2.43775056282039,1.32331902718169,2.04921802267018,"Noun",249,0.915441176470588,"Noun.Name","249.23",3.72958470496485,1
"507",506,"antacid",2394,16,11,14,10,0.313725490196078,1.23044892137827,0.131139723414402,1.07918124604762,"Noun",15,0.9375,"Noun.Adjective","15.1",2.52228306352273,3
"508",507,"antacids",2395,10,7,10,7,0.196078431372549,1.04139268515823,0.0834525512637101,0.903089986991944,"Noun",10,1,"Noun","10",2.33322682730268,3
"511",510,"antares",2409,11,6,0,0,0.215686274509804,1.07918124604762,0.0715307582260372,0.845098040014257,"Noun",6,0.545454545454545,"Noun.Name","6.5",2.37101538819208,3
"512",511,"anteater",2411,11,11,10,10,0.215686274509804,1.07918124604762,0.131139723414402,1.07918124604762,"Noun",11,1,"Noun","11",2.37101538819208,3
"514",513,"antelope",2421,50,33,38,28,0.980392156862745,1.70757017609794,0.393419170243205,1.53147891704226,"Noun",50,1,"Noun","50",2.9994043182424,3
"515",514,"antenna",2425,122,81,113,78,2.3921568627451,2.0899051114394,0.965665236051502,1.91381385238372,"Noun",122,1,"Noun","122",3.38173925358386,3
"516",515,"antennae",2426,28,22,28,22,0.549019607843137,1.46239799789896,0.262279446828803,1.36172783601759,"Noun",28,1,"Noun","28",2.75423214004342,3
"517",516,"antennas",2427,22,14,21,13,0.431372549019608,1.36172783601759,0.16690510252742,1.17609125905568,"Noun",22,1,"Noun","22",2.65356197816205,3
"524",523,"anthracite",2448,3,3,2,2,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Noun",3,1,"Noun","3",1.89389413347242,3
"529",528,"anticline",2482,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"531",530,"antidote",2497,221,82,213,81,4.33333333333333,2.34635297445064,0.977587029089175,1.91907809237607,"Noun",222,1,"Noun","222",3.6381871165951,3
"532",531,"antifreeze",2502,16,12,13,11,0.313725490196078,1.23044892137827,0.143061516452074,1.11394335230684,"Noun",13,0.8125,"Noun.Verb","13.3",2.52228306352273,3
"533",532,"antigen",2504,19,7,19,7,0.372549019607843,1.30102999566398,0.0834525512637101,0.903089986991944,"Noun",19,1,"Noun","19",2.59286413780844,3
"534",533,"antigens",2505,6,5,5,4,0.117647058823529,0.845098040014257,0.0596089651883643,0.778151250383644,"Noun",6,1,"Noun","6",2.13693218215872,3
"542",541,"antitrust",2552,12,7,8,6,0.235294117647059,1.11394335230684,0.0834525512637101,0.903089986991944,"Noun",6,0.5,"Noun.Name.Verb","6.4.2",2.4057774944513,3
"543",542,"antiwar",2560,16,12,14,10,0.313725490196078,1.23044892137827,0.143061516452074,1.11394335230684,"Noun",13,0.8125,"Noun.Verb","13.3",2.52228306352273,3
"546",545,"ants",2569,365,147,329,138,7.15686274509804,2.56348108539441,1.75250357653791,2.17026171539496,"Noun",365,1,"Noun","365",3.85531522753887,1
"552",551,"anytime",2591,1248,1031,805,709,24.4705882352941,3.09656243837414,12.2913686218407,3.01367969729119,"Noun",1246,1,"Noun","1246",4.3883965805186,3
"553",552,"anyways",2593,444,336,270,227,8.70588235294118,2.64836001098093,4.00572246065808,2.52762990087134,"Noun",436,0.988662131519274,"Noun.Name.Verb","436.3.2",3.94019415312539,3
"554",553,"aorta",2598,78,50,75,48,1.52941176470588,1.89762709129044,0.596089651883643,1.70757017609794,"Noun",77,0.987179487179487,"Noun.Name","77.1",3.1894612334349,3
"555",554,"apaches",2606,107,18,0,0,2.09803921568627,2.03342375548695,0.214592274678112,1.27875360095283,"Noun",107,1,"Noun","107",3.32525789763141,3
"556",555,"apartheid",2609,19,14,17,12,0.372549019607843,1.30102999566398,0.16690510252742,1.17609125905568,"Noun",19,1,"Noun","19",2.59286413780844,3
"557",556,"apartment",2610,4235,1774,4152,1755,83.0392156862745,3.62695595143545,21.1492608488317,3.24919835739111,"Noun",4230,1,"Noun","4230",4.91879009357991,3
"558",557,"apartments",2611,215,166,171,135,4.2156862745098,2.33445375115093,1.9790176442537,2.22271647114758,"Noun",215,1,"Noun","215",3.62628789329539,3
"559",558,"apathy",2614,24,22,23,22,0.470588235294118,1.39794000867204,0.262279446828803,1.36172783601759,"Noun",24,1,"Noun","24",2.6897741508165,3
"560",559,"apatite",2615,2,2,1,1,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",2,1,"Noun","2",1.76895539686412,3
"561",560,"ape",2617,493,173,387,168,9.66666666666667,2.69372694892365,2.06247019551741,2.2405492482826,"Noun",464,0.941176470588235,"Noun.Verb.Name","464.22.7",3.98556109106811,1
"562",561,"aperture",2623,14,13,13,12,0.274509803921569,1.17609125905568,0.154983309489747,1.14612803567824,"Noun",14,1,"Noun","14",2.46792540120014,3
"563",562,"apes",2624,209,95,172,74,4.09803921568627,2.32221929473392,1.13257033857892,1.98227123303957,"Noun",203,0.985436893203884,"Noun.Verb","203.3",3.61405343687838,1
"565",564,"aphasia",2626,9,7,9,7,0.176470588235294,1,0.0834525512637101,0.903089986991944,"Noun",9,1,"Noun","9",2.29183414214446,3
"570",569,"aplenty",2646,11,10,8,8,0.215686274509804,1.07918124604762,0.119217930376729,1.04139268515823,"Noun",10,0.909090909090909,"Noun.Adjective","10.1",2.37101538819208,3
"572",571,"apnea",2648,8,7,8,7,0.156862745098039,0.954242509439325,0.0834525512637101,0.903089986991944,"Noun",8,1,"Noun","8",2.24607665158378,3
"574",573,"apogee",2654,4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Noun",4,1,"Noun","4",1.99080414648048,3
"580",579,"apostate",2675,3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Noun",3,1,"Noun","3",1.89389413347242,3
"581",580,"apostle",2677,71,28,33,17,1.3921568627451,1.85733249643127,0.33381020505484,1.46239799789896,"Noun",70,0.985915492957746,"Noun.Name","70.1",3.14916663857573,3
"582",581,"apostles",2678,30,21,23,14,0.588235294117647,1.49136169383427,0.25035765379113,1.34242268082221,"Noun",30,1,"Noun","30",2.78319583597873,3
"586",585,"app",2685,8,7,7,6,0.156862745098039,0.954242509439325,0.0834525512637101,0.903089986991944,"Noun",6,0.75,"Noun.Verb","6.2",2.24607665158378,1
"588",587,"apparel",2700,35,32,30,28,0.686274509803922,1.55630250076729,0.381497377205532,1.51851393987789,"Noun",35,1,"Noun","35",2.84813664291175,3
"592",591,"appearance",2714,591,498,585,494,11.5882352941176,2.77232170672292,5.93705293276109,2.69810054562339,"Noun",593,1,"Noun","593",4.06415584886738,3
"593",592,"appendage",2730,21,17,19,15,0.411764705882353,1.34242268082221,0.202670481640439,1.25527250510331,"Noun",21,1,"Noun","21",2.63425682296667,3
"595",594,"appendix",2738,133,88,125,86,2.6078431372549,2.12710479836481,1.04911778731521,1.94939000664491,"Noun",133,1,"Noun","133",3.41893894050927,3
"597",596,"appetite",2746,456,389,450,384,8.94117647058824,2.65991620006985,4.63757749165474,2.5910646070265,"Noun",456,1,"Noun","456",3.95175034221431,3
"598",597,"appetites",2747,46,43,44,42,0.901960784313726,1.67209785793572,0.512637100619933,1.64345267648619,"Noun",46,1,"Noun","46",2.96393200008018,3
"604",603,"applesauce",2761,30,25,24,20,0.588235294117647,1.49136169383427,0.298044825941822,1.41497334797082,"Noun",20,0.689655172413793,"Noun.Verb","20.9",2.78319583597873,3
"605",604,"appliance",2763,41,34,39,32,0.803921568627451,1.6232492903979,0.405340963280877,1.54406804435028,"Noun",41,1,"Noun","41",2.91508343254236,3
"607",606,"applicant",2767,31,24,28,23,0.607843137254902,1.50514997831991,0.286123032904149,1.39794000867204,"Noun",31,1,"Noun","31",2.79698412046437,3
"608",607,"applicants",2768,44,38,42,36,0.862745098039216,1.65321251377534,0.453028135431569,1.5910646070265,"Noun",44,1,"Noun","44",2.9450466559198,3
"610",609,"appointee",2780,4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Noun",4,1,"Noun","4",1.99080414648048,3
"611",610,"appointees",2781,3,2,3,2,0.0588235294117647,0.602059991327962,0.0238435860753457,0.477121254719662,"Noun",3,1,"Noun","3",1.89389413347242,3
"612",611,"appraisal",2789,39,29,38,28,0.764705882352941,1.60205999132796,0.345731998092513,1.47712125471966,"Noun",39,1,"Noun","39",2.89389413347242,3
